Time,Block #,Address,Balance,Identity A,Logo A,Identity B,Logo B
2021-10-28 7:27:01,7451291,5EFFhFwzSAqzkTHGPq7DPBmicwGDeURH1RZ8sMjkUHwmPz7R,9114589000000,75,25,25,75
2021-10-28 7:27:07,7451292,5EFFhFwzSAqzkTHGPq7DPBmicwGDeURH1RZ8sMjkUHwmPz7R,9114589000000,75,25,25,75
2021-10-28 7:27:13,7451293,5EEq7GQTAouifMXwSY9jjwYTSYVe1KeFsseNLqG7tVLZYBvm,9114589000000,75,25,25,75
2021-10-28 7:27:25,7451295,5DpFhGB8VU7rzzUcUxJBrZjfVqqRfGQ9rjYb29c7gyVT9woK,9114589000000,75,25,25,75
2021-10-28 7:27:25,7451295,5DpFhGB8VU7rzzUcUxJBrZjfVqqRfGQ9rjYb29c7gyVT9woK,9114589000000,75,25,25,75
2021-10-28 7:27:37,7451297,5EFFgrdmZueyY7H1spWgZxMxwobonJca48hmMmHn6VvGqSxj,9114589000000,75,25,25,75
2021-10-28 7:29:31,7451315,5E2fdqcpd2ewSDRBwUXBm6KwmQemrEzpUA3fHTWLwfrUz5FK,,100,100,0,0
2021-10-28 7:33:32,7451354,5CPcgJAVUBNtd5ikWvHPdn2F1chDxSMAKgDB287bVC249Kgs,14821634870733,0,100,100,0
2021-10-28 7:36:49,7451387,5DJ1a17dJn1NoxWq9D1qeTMhG7BSfU3Dob1DA65TL4VsFFN1,327820000000,0,75,100,25
2021-10-28 7:36:51,7451387,5DJ1a17dJn1NoxWq9D1qeTMhG7BSfU3Dob1DA65TL4VsFFN1,327820000000,0,75,100,25
2021-10-28 7:38:25,7451402,5DFjtdRzdrdkWJecS6mDFK8ShPk7sXmyhWiEuZic85JKoYrk,18589000000,100,100,0,0
2021-10-28 7:39:13,7451410,5DFjtdRzdrdkWJecS6mDFK8ShPk7sXmyhWiEuZic85JKoYrk,18589000000,100,100,0,0
2021-10-28 7:39:49,7451416,5G1iR3WTmTxvLUA2VH7iQEcL7ukDQiCYpJ2CDfe8onqa3nfQ,19589000000,0,100,100,0
2021-10-28 7:40:07,7451419,5DCTzVr3Grj4cNR8YNJZDMNsnFczMD67WUiR1fEhJvLkkwQR,3559803499911,75,0,25,100
2021-10-28 7:42:07,7451438,5CcxDff8pVN9E3Zwrge26xyXCTeZHq4Zz7uhcaPQueCB3nvs,14589000000,75,25,25,75
2021-10-28 7:46:14,7451479,5GZa3yo9wjPhu247FP1vfGU3nhLaFNF1HYrNuprY6GA1cNW8,3404720060717,50,50,50,50
2021-10-28 7:46:19,7451480,5HKnaBwiTL8fqPM1jxxH1GHUGc4Q1eqk4fUqdTYF4VcTnpL4,11112004751,0,100,100,0
2021-10-28 7:46:49,7451485,5GZa3yo9wjPhu247FP1vfGU3nhLaFNF1HYrNuprY6GA1cNW8,3404720060717,50,100,50,0
2021-10-28 7:50:25,7451521,5G8tTTpwooccDyY5AopYg2U3f5GAvKWzAkDEy2T1QXBW8yky,175206899972,0,0,100,100
2021-10-28 7:51:49,7451535,5Ct4VfuTwxdUV81i55eJxN1BD6PiaCMy8VkaYwthEB1fugms,147209440800,75,100,25,0
2021-10-28 7:54:13,7451559,5CkZJGcKQPwQZU3UHLLeRBP4Gmp5DA7mqrPNtKXvZiaAGov6,10319529914,0,25,100,75
2021-10-28 8:02:07,7451634,5EPKqJ9ps17JDLmYj3tpx2tzT7yx66RuwmLXzReDFhbXNtLj,833344506596,100,0,0,100
2021-10-28 8:03:19,7451646,5Fk9JbP7bA2ndLTN9S2Hrhs3FbhqJv5q5MyKCBphu9SXg7Tq,2027301999985,50,50,50,50
2021-10-28 8:17:07,7451783,5FDoQJ3U1u5DkYaLtySizmdRd1q3iidSKBbB8X33LZfGaeBc,15052856531044,50,50,50,50
2021-10-28 8:19:01,7451802,5FgdRusCP5PPAUimE4939bc4B2j3wEVMCVzuPqws3tPUkWB3,48589000000,0,100,100,0
2021-10-28 8:22:07,7451833,5H9UwQXXjyU5wSW4JiAaFqR1aE3mRrPT39eQQyAJJtzmJWkw,136043999986,25,75,75,25
2021-10-28 8:27:37,7451888,5CPyLfgd1KdNRD3ezL52W2HEQ15zmChq3Vxzefqr4ExyF5ck,704330793500,0,100,100,0
2021-10-28 8:27:55,7451891,5FX5SG9zTsbrS1rQq8WPsgoTCmSjAjJyWq13ZpDrGiFkpTJ7,119385956269123,0,100,100,0
2021-10-28 8:28:01,7451892,5CDn6us5XRngz99xuW9TaB7Twz9rU2g3WmpiDUoyyi37fL6g,10532999986,25,75,75,25
2021-10-28 8:33:37,7451948,5H9Si1x2LJuG64ckDYP611vN7Rc7Mv5VF8JvpRbySPFKtAtM,27720974198,100,100,0,0
2021-10-28 8:39:19,7452004,5CDn6us5XRngz99xuW9TaB7Twz9rU2g3WmpiDUoyyi37fL6g,10532999986,0,100,100,0
2021-10-28 8:40:25,7452015,5FuqUZ4hu6EfckB5Djm1rZccbDNhijoDicSi5WpAzzKWhWf2,48589000000,25,50,75,50
2021-10-28 8:43:01,7452041,5EcZMVyLghcCnXZ8HjBKU7yfK49owqF923gd675CYK5eSQxy,39363999873,50,75,50,25
2021-10-28 8:43:07,7452042,5CrGkhjswZPpX2YkwwgyxWxT7cdVxnMPdKCxsZV4UnmPQhcC,42895852928,0,100,100,0
2021-10-28 8:43:46,7452048,5HpBf4nP24jjThZDVHkSXCEascknwCa34uMbi3jKS82iStzx,56062501200,0,100,100,0
2021-10-28 8:46:25,7452075,5FbeNhAepEmbvEiNTkPvJdHCKYCpgE3M3n1BPsGGd7X8cpzM,101163999972,100,100,0,0
2021-10-28 8:57:56,7452189,5GuYx6fHXMgG8tYDuGxefygZpWen79M8w1UBQZKwUVTjVwqD,50530028511,0,100,100,0
2021-10-28 9:00:25,7452214,5CyB7TNq8jfsE3bqqhdExUogAnybDduEPWDnzHzqfK4phThy,18907999902,50,50,50,50
2021-10-28 9:00:55,7452219,5CyB7TNq8jfsE3bqqhdExUogAnybDduEPWDnzHzqfK4phThy,18907999902,25,50,75,50
2021-10-28 9:01:25,7452224,5DwR4jLFGWWfQuAm2B8aiwQU63s6L4gF1J3LVHUFzxTxFWEc,11691999972,25,50,75,50
2021-10-28 9:01:43,7452227,5ExxhBqiNHYb7Fxk5J1PurpPYoRm7tX79N35TNhoE3QPfyzB,12000000000,25,50,75,50
2021-10-28 9:02:01,7452230,5FpSJH1ByAYQpFD4i2SNjVd6MwCtCVkqudz8BAPzSha3CEeC,12000000000,25,50,75,50
2021-10-28 9:02:25,7452234,5FpSJH1ByAYQpFD4i2SNjVd6MwCtCVkqudz8BAPzSha3CEeC,12000000000,25,50,75,50
2021-10-28 9:02:25,7452234,5FpSJH1ByAYQpFD4i2SNjVd6MwCtCVkqudz8BAPzSha3CEeC,12000000000,25,50,75,50
2021-10-28 9:05:25,7452264,5EASQtze6aPobvReHCxo23HLXnq1yMyajYhvvaXKVwHXskUy,,0,100,100,0
2021-10-28 9:05:37,7452266,5D2JQD65m1jpVzdDBNe7W8yVbYPRHrWkK6CFrcjpvSPA1w9q,46694846785,25,100,75,0
2021-10-28 9:11:31,7452325,5Df8KZniF28dUNQc1S6exu1CK6WWS9KUW6jKayP4sKk2HYwL,1295101190000,0,0,100,100
2021-10-28 9:11:37,7452326,5HNKKqGZgxrffwajJv5n9cKE7vggE77ggdbTzSy4FVJStHUs,,50,50,50,50
2021-10-28 9:16:01,7452369,5DaDDabWGbHUDohKK5JFBgw7j8xVGijYZCgpAuXQzkEWkkMs,6051588418621,50,50,50,50
2021-10-28 9:16:37,7452375,5DaDDabWGbHUDohKK5JFBgw7j8xVGijYZCgpAuXQzkEWkkMs,6051588418621,100,100,0,0
2021-10-28 9:17:07,7452380,5DaDDabWGbHUDohKK5JFBgw7j8xVGijYZCgpAuXQzkEWkkMs,6051588418621,100,100,0,0
2021-10-28 9:17:25,7452383,5EqjLA5AHpiqd2QktZqhKbugSqqBScFCZPSzkYXXnedpBfUa,457940849760,100,100,0,0
2021-10-28 9:18:43,7452396,5FbiEM1Ekk9RGPhKrhNDL4A4B1yGYZHgs4u1kbG788Kkz8Yr,1975310486017,0,75,100,25
2021-10-28 9:18:44,7452396,5FbiEM1Ekk9RGPhKrhNDL4A4B1yGYZHgs4u1kbG788Kkz8Yr,1975310486017,0,75,100,25
2021-10-28 9:19:23,7452402,5DS1m9hMfoiT9k5VyyD3emnCXKx6HTesWgj8vc6yMH4AFKVU,99549000000,100,100,0,0
2021-10-28 9:19:27,7452402,5DS1m9hMfoiT9k5VyyD3emnCXKx6HTesWgj8vc6yMH4AFKVU,99549000000,100,100,0,0
2021-10-28 9:21:01,7452419,5FHj6fwCZLjADer8FdR6q3ibBXq6vHMxb32oFTpiVHgt7gEw,21363864600,100,50,0,50
2021-10-28 9:25:21,7452462,5FvbuEMJTkpXSt1GRkWjMZUh3TRdEyov2Gy1y44uj2ZMCRnc,3640842100000,25,100,75,0
2021-10-28 9:25:21,7452462,5FvbuEMJTkpXSt1GRkWjMZUh3TRdEyov2Gy1y44uj2ZMCRnc,3640842100000,25,100,75,0
2021-10-28 9:36:25,7452572,5DsnEYe64f1gujSodPWVCKE2ECmrtvtHA74Xh7hPpaT6eNsV,1508728839836,75,100,25,0
2021-10-28 9:36:31,7452573,5FWBtV5NDMQf3vupAEWEGuAVkXsij8XCmSpATGum8MCq5EbL,29334999986,0,100,100,0
2021-10-28 9:36:55,7452577,5CqJc7HoiapPyXmBXMfdPq5Ydo5yMEJ5gptMDXYyRtiZaFGi,15728938542620,75,100,25,0
2021-10-28 9:39:19,7452601,5DcwZrj8AviTiAatFbHNZr8GgvamaJ9HWBPuA7qGsQXT7KLF,108838999934,100,100,0,0
2021-10-28 9:39:19,7452601,5DcwZrj8AviTiAatFbHNZr8GgvamaJ9HWBPuA7qGsQXT7KLF,108838999934,100,100,0,0
2021-10-28 9:39:55,7452607,5FKem5LEm6NhGTkg1tQ6R9L6iuuU4W3npfvJFygxSH8FNEpm,738456294200,75,100,25,0
2021-10-28 9:40:19,7452611,5EL5o2Wxuc4dFGt5sUwAkFT4vYETz1CPbhCkbKXw5gxbf3Hz,13308999930,100,100,0,0
2021-10-28 9:40:31,7452613,5CtaZoTNh3S63taUzkUESyRSY3BDJhfgye97cEtcBBd8jkgR,34889595948106,100,100,0,0
2021-10-28 9:40:37,7452614,5D5FcikPF2khQ4FUDXo2ufTSgMbyPcCK9XACe4goYJsjFYgL,237003369107,100,100,0,0
2021-10-28 9:41:04,7452618,5DF6MkCKNciTKVpRAeVPtdAHoHooEwdtm8oHGLAaa6FPfQzp,41614457708,50,50,50,50
2021-10-28 9:42:43,7452635,5FsnceF9jHj4joWUnfXftaKpcST75XnKFBjzZL8fPJuZ1aAV,2290908092236,25,75,75,25
2021-10-28 9:43:31,7452643,5GEcNQmCBWFAzARdiTo8NjjSg7r1GMvmMZTw1PVmLP9WrPb2,28259999801,100,100,0,0
2021-10-28 9:45:19,7452661,5DF6MkCKNciTKVpRAeVPtdAHoHooEwdtm8oHGLAaa6FPfQzp,41614457708,100,100,0,0
2021-10-28 9:45:25,7452662,5GYWpMbvCLhwQ53TK57nXFFzLpbhPazW9Dw2h3TrtqysWAcZ,14542092536,0,100,100,0
2021-10-28 9:46:49,7452676,5EecAHceuBsFhx9KNYseSm8Jt3HYM5bRFjUgF12FXCDN654Z,17060846000,0,100,100,0
2021-10-28 9:46:55,7452677,5HJzYL9E9SCfjL7vzHajk7WTn32V1218tGTiqG3stQRGUn2A,99589000000,50,50,50,50
2021-10-28 9:48:43,7452694,5HJzYL9E9SCfjL7vzHajk7WTn32V1218tGTiqG3stQRGUn2A,99589000000,100,100,0,0
2021-10-28 9:49:19,7452699,5DyherUHrHwrCbrhimNfHVGzaLjAufgxHGeYcisuoVeTo2xH,12775400000,0,100,100,0
2021-10-28 9:49:43,7452703,5DJhU6fosKjAGCqdsUQfWbS1izrp7CJ8zQKYdkrqSBms1u3k,32053793506808,100,100,0,0
2021-10-28 9:49:43,7452703,5DJhU6fosKjAGCqdsUQfWbS1izrp7CJ8zQKYdkrqSBms1u3k,32053793506808,100,100,0,0
2021-10-28 9:50:19,7452709,5Dq5vYU8oYKkXpQeHLHpcVTVwvtnPAtPzTJacrP1PKq64asF,53199528375765,0,75,100,25
2021-10-28 9:51:37,7452722,5Dz9VYpmeQrZJpSTaiQYWSq9L2wT8NsNuaREXzkHDpbJApM1,12410172635671,0,0,100,100
2021-10-28 9:51:37,7452722,5Dz9VYpmeQrZJpSTaiQYWSq9L2wT8NsNuaREXzkHDpbJApM1,12410172635671,0,0,100,100
2021-10-28 9:51:55,7452725,5Dz9VYpmeQrZJpSTaiQYWSq9L2wT8NsNuaREXzkHDpbJApM1,12410172635671,0,0,100,100
2021-10-28 9:53:01,7452736,5F6kdebC3H1PEVzjuxSMjEXtA1A9DQg5iJLNHyDMJywd3FXC,207454634098207,25,75,75,25
2021-10-28 9:53:19,7452739,5EqCkraKfrGBrmQkomHBamFfKJbc2s9mnEmd5vZr71n6DwcP,20589000000,100,25,0,75
2021-10-28 9:53:37,7452742,5H6boJMWYwFDZLb7D7s4VskdVmvZbPebyqsV3vWGhCqvWwAN,18095999758,0,0,100,100
2021-10-28 9:53:43,7452743,5EqCkraKfrGBrmQkomHBamFfKJbc2s9mnEmd5vZr71n6DwcP,20589000000,100,25,0,75
2021-10-28 9:53:43,7452743,5EqCkraKfrGBrmQkomHBamFfKJbc2s9mnEmd5vZr71n6DwcP,20589000000,100,25,0,75
2021-10-28 9:57:55,7452785,5EUJhWYZ4uK4nSufATG13RSp5SE6ry2EyrZ8NTwvtkZCz1d9,587042399958,50,50,50,50
2021-10-28 9:59:10,7452797,5CiB12iYd6c7tnr8428xkiW624Moz5GMSc8F9zo5pCxJjyjC,80635496038,75,100,25,0
2021-10-28 10:06:09,7452867,5DtnML8eMhaxT9EtXRQqzHf5MvGicYxihnsiJUbn2sLkJiCo,977030481644,0,0,100,100
2021-10-28 10:09:37,7452902,5G4w8pK7Du4WRw1FYN9YHGEzvzXciXKsKMQKBYPSVzLe9RTC,7023362965718,0,100,100,0
2021-10-28 10:10:49,7452914,5HYg13hYfAhGy5u4enf5qHtv1oGcDiSdFiFsf7QrBr5j9785,812545000000,100,75,0,25
2021-10-28 10:13:07,7452937,5F3sGXSFDCcXG8NBJjYvrcdqem2UtvNZMqfFCBTyBFLYWAhR,3800170999966,50,50,50,50
2021-10-28 10:14:13,7452948,5F3sGXSFDCcXG8NBJjYvrcdqem2UtvNZMqfFCBTyBFLYWAhR,3800170999966,0,100,100,0
2021-10-28 10:21:37,7453022,5E21pYNkmrVvkxkzxFnq1D3ytXYiDU74Gq7Jas8EnyWbDo2U,182946000000,100,100,0,0
2021-10-28 10:21:50,7453024,5FnAywC4QsiVxJoEC9MPuXi36ADaaH56ncGASWoJS4FrUSwA,19589000000,100,25,0,75
2021-10-28 10:21:55,7453025,5CqUmkGNGRE8HBo5aB3JcgcmH4ipnFbTMCLedLkJHKXs51dX,60302437394,0,100,100,0
2021-10-28 10:23:25,7453040,5DHg6SCosHcgHM6Wshm7APwPE8LU79Uiy1G822FHDY4s1xRz,29235600000,25,75,75,25
2021-10-28 10:24:01,7453046,5DHg6SCosHcgHM6Wshm7APwPE8LU79Uiy1G822FHDY4s1xRz,29235600000,25,75,75,25
2021-10-28 10:24:01,7453046,5DHg6SCosHcgHM6Wshm7APwPE8LU79Uiy1G822FHDY4s1xRz,29235600000,25,75,75,25
2021-10-28 10:28:55,7453095,5GWGarFWqanigYdP53KD65DnbKFFMRY9gohWQ3ihtVu3N6m7,15089000000,0,0,100,100
2021-10-28 10:28:55,7453095,5GWGarFWqanigYdP53KD65DnbKFFMRY9gohWQ3ihtVu3N6m7,15089000000,0,0,100,100
2021-10-28 10:29:13,7453098,5CLfaJuG9HqJfpAN5rXuHhBF7oqAF5bucDEqKQMME6Z8bhUj,21777200000,0,0,100,100
2021-10-28 10:29:19,7453099,5Ec4rjZtdtRjVaz2o3dvtdeYjUTi7NUbcniKh4Vy1NnY1xTt,626280009751,50,100,50,0
2021-10-28 10:29:49,7453104,5GWGarFWqanigYdP53KD65DnbKFFMRY9gohWQ3ihtVu3N6m7,15089000000,0,0,100,100
2021-10-28 10:33:13,7453137,5FvdKtQU5i9LAFGePTbs9AiQLdeA4Yz23NZzTL1dJuczfZz2,134552198193,0,25,100,75
2021-10-28 10:34:31,7453150,5GcB4cdBRzc2zqYc1CeqsCCCzxijcaqZCV2LcP7L4zpQGi67,579594999972,0,100,100,0
2021-10-28 10:35:25,7453159,5ChZKVg7rSyVSLMxEyCRj7WCNPqAQnQicqKFVEYmWbs1hHme,38117513794421,0,100,100,0
2021-10-28 10:35:25,7453159,5ChZKVg7rSyVSLMxEyCRj7WCNPqAQnQicqKFVEYmWbs1hHme,38117513794421,0,100,100,0
2021-10-28 10:36:49,7453173,5Hdjf61YWFZ1ir7FemcqDgCBYfjMSUzKBQaBTUqLY7Bgd5oU,13549000000,100,100,0,0
2021-10-28 10:40:01,7453205,5DksjtJER6oLDWkWKCWcL3f1swPWeNNFsS9zHxa2rPa7LsH9,64313435756394,0,100,100,0
2021-10-28 10:40:13,7453207,5EPuzb8dZ3gMSkibgQUnLV9CC1co4753ggf2zLUpBtUpRD32,,100,100,0,0
2021-10-28 10:40:25,7453209,5Hdz8xGibku1fVqGigiE5LSP5owUvTEhcE53wnCWuoKr7dJD,1.10268E+15,0,100,100,0
2021-10-28 10:43:01,7453234,5EZSfz7PXcq1UrefvE3MpREy7mrtZz7kWMRias5FhTTB4HkV,47262994605,0,100,100,0
2021-10-28 10:46:25,7453268,5GnG4nonRPUSV3hoZYg2Q1QEZg8pBkwHvrNf8aZMAZSQhrPL,785923426835,25,75,75,25
2021-10-28 10:51:37,7453320,5GjGKepNGTyWqmjJbQ1r7RA2jD64Uds8DijGnbRHFGuNtnqQ,4750481233029,0,100,100,0
2021-10-28 10:54:25,7453348,5GTiyviUHYRs9GcpNHV73sUk1tRp34oZ5hVbJkHLc6sYXZvU,832089000000,0,100,100,0
2021-10-28 10:55:01,7453354,5E7GhGpw9NsKY2Mhh4JeAAZpE3XSHApULrD32vEALwYhVriX,4170615269756,0,100,100,0
2021-10-28 10:55:25,7453358,5HBsepE8htaa78qkK8twD73yGZpVmwHysy58q8xQ9kKasHXY,832089000000,0,100,100,0
2021-10-28 10:55:43,7453361,5FYqzd2CLG7ePxEBhwW1GNcNsTESfZ1LjUC2ZkYz8734wh4w,833530523073,0,100,100,0
2021-10-28 10:56:25,7453368,5Gx3n4536UxvdJdQufoezZdtoKPmRiEBNmMMEyBUGNxHkVgb,832089000000,0,100,100,0
2021-10-28 10:59:07,7453394,5ERa4ykefLX7RwZ8qyRvmjZkxwNSedb3NMxbfCkun2mUwzog,19089000000,25,75,75,25
2021-10-28 11:01:43,7453420,5CPYvkURgJsX7JGfSK5a1C7sJEydZqTaFKJ8umCnSaBb4x4o,125432999986,0,100,100,0
2021-10-28 11:02:13,7453425,5CcsgJLszbWyZkeT7KbT28GHhmE2trbRRB9tkcANuLaERZFJ,23926386088745,0,100,100,0
2021-10-28 11:06:19,7453466,5DaHiLLBnhVbtcFM8MhTSFa8Fi649GiFABcfm727hE7EY8Y6,1337059999052,75,100,25,0
2021-10-28 11:09:24,7453496,5EoFBXX4W4wvGt2V7BiCdzrLvxrvtJCB3b6L4xYqANXXFXs3,10843999986,0,100,100,0
2021-10-28 11:10:13,7453505,5FnKtu7Tdy2Zcs4VD2TD8TX8JPEwabafWkPv93F8Cu8ewrub,469082497249,0,100,100,0
2021-10-28 11:12:25,7453527,5HgK7B9TEdR4heJUWSKfXqacRH2UCEPAcWMvtQW8SktFTtdd,20000000000,25,100,75,0
2021-10-28 11:12:31,7453528,5FnHnqF9RpRt36FEBkXivR1U6hEEJF5kXgpLnY87b1XXsJSb,13695000000,50,100,50,0
2021-10-28 11:12:55,7453532,5CSDsG4HuXrHUCvNH4BTa9kLrzFTLqssiUxgW2qW9ghtmhnG,30311548932600,0,100,100,0
2021-10-28 11:15:55,7453562,5G8hXrrD1UKnhibTw9zhMnx6KhMoZ7C56jNfe3BWJeK8QMhy,7821629718839,100,0,0,100
2021-10-28 11:16:07,7453564,5D9ktTqSkRtTovxMg4Ro8iQtGZBBDFqHj6hUeZcSmPgm439z,348480838254,0,100,100,0
2021-10-28 11:18:25,7453587,5D9ktTqSkRtTovxMg4Ro8iQtGZBBDFqHj6hUeZcSmPgm439z,348480838254,0,100,100,0
2021-10-28 11:18:37,7453589,5GjEaPCUwLBBwYM4HWcxFB1YTD8U9VWuUzLqTdRLcTG931Zh,121456255700,75,100,25,0
2021-10-28 11:18:55,7453592,5D7KY7Ch36QnoaGoEY64dYe9TnvGSW2jQAx6DuW6ECVxJKw1,48813354566,0,100,100,0
2021-10-28 11:19:07,7453594,5EHe46LfJiNJ1Lxjd4XtH8mbdvJvHu4LCk1fgkvpY4J7p3Ak,98924999944,100,100,0,0
2021-10-28 11:19:07,7453594,5EHe46LfJiNJ1Lxjd4XtH8mbdvJvHu4LCk1fgkvpY4J7p3Ak,98924999944,100,100,0,0
2021-10-28 11:19:31,7453598,5D9ktTqSkRtTovxMg4Ro8iQtGZBBDFqHj6hUeZcSmPgm439z,348480838254,0,100,100,0
2021-10-28 11:19:37,7453599,5D7KY7Ch36QnoaGoEY64dYe9TnvGSW2jQAx6DuW6ECVxJKw1,48813354566,0,100,100,0
2021-10-28 11:22:31,7453628,5CGHaJfvKS7KiDMGv2wUNCS9Gba3aqZZTqLXoTnCxugE1DaE,1863081100453,100,75,0,25
2021-10-28 11:26:25,7453667,5FjV1czPLVwSFB2MLgbsmJvAZ5eDHWZtFZpUbuFLS9xqDASW,445539600000,100,100,0,0
2021-10-28 11:29:51,7453700,5CZbsZsipr4QXicWxkikA5kgd5PJZ1wMMgwEtQyGQ7gsCcW5,2705589282524,0,100,100,0
2021-10-28 11:37:13,7453773,5H43grFzb1MXpGpNDKaxo27dZwyXFttQeWQbevifeA9krxGL,135051355000,0,0,100,100
2021-10-28 11:42:55,7453830,5H6YK3gPKZZD4aRELHvSbte4jL2x29DBqSQoZuoaVcgAchbh,4129351850177,100,0,0,100
2021-10-28 11:43:01,7453831,5DLxQgjQ1qD9zuytGA8oNBhzbbzKF8o7gYNQSZRzcxZcsQjJ,411997872284,0,100,100,0
2021-10-28 11:43:43,7453838,5Hp8UmYGLK6NVdmcqiYxxzNFuvA7YSiXS3oyeBNEgmtuoqAX,,0,100,100,0
2021-10-28 11:44:44,7453848,5ExfLh71HcYw1igKe7QDt8LKgQhqKAuPyKD9BxXBKBkehQQ6,29089000000,100,25,0,75
2021-10-28 11:48:49,7453888,5HmpMikjPrju7MuiaeUWjzVZEgBT79QtLwBQujc2R7J9uBFH,60000000000,0,75,100,25
2021-10-28 11:50:31,7453905,5CGBEhoZVF1Dq3rbNTgJk29rCxwVDuXBZrGCmcJ9k9XJJgRb,1927674123937,0,50,100,50
2021-10-28 11:51:26,7453914,5E5BUT9LcqNHEude4i7GozN4MAZySiVZ83E1h2CSMNDcGVQk,44189000000,100,100,0,0
2021-10-28 11:54:19,7453943,5CrDDLibeFwDqR8XHWPYy6kNeodiiD1xLXcQgjEssvL6cf5a,5045147310000,100,100,0,0
2021-10-28 11:56:23,7453963,5F9Xq9iqRdVNEsHUkSphhdPfsZ5SVwktDmfP1SU8rjwSY5Td,134846999783,0,100,100,0
2021-10-28 11:57:19,7453973,5Ek9bLsaiVZxfVoREMakSszyLjQtFEHvYm2o1VtW989GUpX8,8781665137852,0,100,100,0
2021-10-28 11:58:55,7453989,5D32fECdYMZoBYx7pXBt6DgGqAcb3fGgups2NqBywaa2H9kn,,0,100,100,0
2021-10-28 12:00:07,7454000,5D2jjkXxyd2FoVPbc8xW6dYneV89sH23qeiTiY36uxA4DiKN,13281984666,0,100,100,0
2021-10-28 12:01:13,7454011,5DnQYoQo13tBakJAEsWZbB12cTKCst8cmcbYzSFfdfmfM6aU,57851336400,0,100,100,0
2021-10-28 12:01:43,7454016,5D7KY7Ch36QnoaGoEY64dYe9TnvGSW2jQAx6DuW6ECVxJKw1,48813354566,0,100,100,0
2021-10-28 12:05:31,7454052,5HQHzPG3JTNtj1q6WuvUUb7LwSaL8WiqMurkQzeNq1r9tHop,11548290575,100,0,0,100
2021-10-28 12:08:07,7454078,5CdL2PFKrbuzFep66vHuADKqLWiZcavANGCUnnS2w7hviCEA,33089000000,25,75,75,25
2021-10-28 12:11:01,7454107,5FeQkFiEYChEFbQXQXzfzKzfJPvJJAv8Sh14E6fkPwwnL6oo,504432999986,50,100,50,0
2021-10-28 12:11:49,7454115,5FZUkV7y48o5wzy1jhjuPkzjiBTfvjy9MpBmoxqXuKqPkMfk,29000000000,75,100,25,0
2021-10-28 12:13:31,7454132,5D7T6xEpqFeAKp6dv8zRFFHrSHmCiCep5XCHJDkujMuEEjNk,5389041045837,100,25,0,75
2021-10-28 12:15:19,7454150,5Gn9Vk5jp3CzumHbqaPjujZ53LnvDzEancMTZVawnsWQW1Gq,51000000000,100,25,0,75
2021-10-28 12:18:31,7454182,5G8ixpBSAimiWFUnv5a6yYrPNhM9ybAiM3j4xNRgXukZeR7V,148589000000,0,100,100,0
2021-10-28 12:21:37,7454213,5GTsdo2pwaGJiKTrrykzX3Pmz2Ck6Z6eoLnosDqh9o8oCT12,10531999956,100,0,0,100
2021-10-28 12:35:07,7454346,5Cu7KHCu4iLzwcusuEbYuUxKHjJSC1if3Lm4PiC34jAayq4R,,50,75,50,25
2021-10-28 12:37:25,7454369,5CFvLS4etTD55HgesFPaHGWZXKTUHn5j1sa8xWE3YXDUdhf9,1441422000000,25,75,75,25
2021-10-28 12:38:07,7454376,5CFvLS4etTD55HgesFPaHGWZXKTUHn5j1sa8xWE3YXDUdhf9,1441422000000,25,75,75,25
2021-10-28 12:38:21,7454378,5CFvLS4etTD55HgesFPaHGWZXKTUHn5j1sa8xWE3YXDUdhf9,1441422000000,25,75,75,25
2021-10-28 12:56:13,7454556,5DPvMrdKgMX7p4tad1Jk8FBYfs72qiG5MVUesp3wmAmoSYdo,618485733700,75,100,25,0
2021-10-28 12:56:13,7454556,5DPvMrdKgMX7p4tad1Jk8FBYfs72qiG5MVUesp3wmAmoSYdo,618485733700,75,100,25,0
2021-10-28 12:59:37,7454586,5F9TobvN2D3zeBXgvmbyh8Rdw3cThLGRqKyHUXovYr38njo9,619356716048,0,100,100,0
2021-10-28 13:00:49,7454598,5HeGYQUMQ2sgN6bocjuNChctenTthnZroLs5hNdiHBC9gmjy,2504247962180,0,75,100,25
2021-10-28 13:13:37,7454726,5Fk8my9PKX7ffCckmGzTxjX77sdYiaPUWP8QVJkvhWv6jDZo,99549000000,0,100,100,0
2021-10-28 13:14:07,7454731,5DZVWsQL9sdtdfNw6mpWhhwA88qzjNgsoTPoCuCoaX32TTpu,7648969661891,100,100,0,0
2021-10-28 13:14:55,7454738,5HQe2VV7zLHRhudXfWXXcPVCLMRhE9magRtyKxnskUQ3XuLo,7222028858218,0,0,100,100
2021-10-28 13:16:19,7454752,5CVUGVyNXuuVGyES438V3mjASsJcQkrwZdvTXTrKs3qSgBrW,6411762999986,0,100,100,0
2021-10-28 13:16:19,7454752,5CVUGVyNXuuVGyES438V3mjASsJcQkrwZdvTXTrKs3qSgBrW,6411762999986,0,100,100,0
2021-10-28 13:16:49,7454757,5E4x7DgUb18JH9bzQzgiyY3SkprUvPP64J2c5TaKGaNwUgYY,,50,50,50,50
2021-10-28 13:17:55,7454768,5EXE1py94tpZjy2BFbcbRHeu8oTZBGCwPxS8craNayVK1jdi,2164945544986,100,100,0,0
