Address,Balance,Identity A,Logo A,Identity B,Logo B
5D7HuDXXMAyiRm2KSKe7Zje1rW1RKVst2taRVn8XM8495PCR,28908379642,0,75,100,25
5CK4RTB55yrBVXgWZmMR3sG86Kr4hXkuPf8zj42YRYeSgLeN,32481999860,100,25,0,75
5Cf2iCt481pTfJn327dDaiDcbwQAeXsUAs9keQDyYmVLZXhC,1147126429325,75,100,25,0
5C82xBuJNEGNaZRvbic2b9utAKw5a9tLtffPvFmcS3MvThDj,73472467930,100,100,0,0
5DGdqbMnHD7Bt2eyrPrjNkmdVryhAwg2DM98qvCFHMUMfUmN,1964275133953,100,0,0,100
5EUUv53XGLaR3s3H29jV569yMVyPYiJKcfPAMj62jv3XAzGY,150000000000,100,0,0,100
5GTjRF5J1xKFXPp34MtH6f5SpYGTtZUMY5JQp3UV2MGvj5s5,2699824902396,0,100,100,0
5GD81Wf66CYdCa5SVyiHgh8fTbMV3dWRqVKyYZDZe9je9iBi,953791798141,0,100,100,0
5GYomwTWyKxKdABQxhRYzyioxh5Joc6DDu99Af86GM2pqbpr,16278999921,0,100,100,0
5FtDXA3TCUYFDNkTfRRBk3zEinsQ4pVFiiQKJgFVoZXXrwoX,10589000000,25,50,75,50
5FWxXy81n6vdCqQkd132xjj7qeUxse717GKpz3QzK5EW9w52,19589000000,0,100,100,0
5F9SRqHa1swMrmf7koenC7BhLhSBREBqx8LVpTzsqkBG4eHT,2617716146591,0,100,100,0
5DtWYjbB6Pik42PN4Bv7qvELMrJ98qjhSj6S43Bfd4XBwGpg,1232460999580,0,100,100,0
5EnKCuFfvn1TMTmzd1tUQGBAVhyB8REs3c8hs12Kt9vAZZxS,4260484708200,0,100,100,0
5FRuTeKPvp45pKgKcqVxZSNGMPbornVPdfBrao6czKWWSJtG,18700000000,75,75,25,25
5GjVTT7fFLT8Jn3GBD6dhLEVPqXmdAvNxJCynEi3Zp6c5Enr,82804996863459,0,100,100,0
5Dm3DUkHr4JPxQmMgkSnoxkvdTsx7vgkHJYygL9G2DaswN2z,66343715338857,50,100,50,0
5DvHarbX4KGhUdwa9i6j7dgqNRYedjPSmckmppyaeqc5YhyB,12863322626930,50,100,50,0
5E4GAbWFBsQkXA8Txfd3Jnu55rdYhioHRwUvYE7TCo3fp1We,1567189000000,100,50,0,50
5DNrLuHYixD2vdoN6wFTBxJMnYmjqSErdooTGVC9bwJTj3AM,24044917619008,0,100,100,0
5ETjBbhZCiY2chK87Rk5qphdzWKAcDk6xfNiKNiT5hkrmGgw,51000000000,100,100,0,0
5DqruMyH1UMCCPJP6TdqQm91Rguq8JaMsoM9eGLxFjobm64H,375623893718,100,100,0,0
5Ek1RDgBPu6vGEc1pcN4DVuK7C7avm5YFUHqB1DTmo2QBQJh,22835999783,100,100,0,0
5Fq22XmBxh6PhiYpcyiCh8ecGHeu8CysFuvka67327jDQK4h,1.00018E+15,0,0,100,100
5FsKWUkaJGudN9uEKpHrUCKhx1d1b2RAnGwFfPkAfjiF1cZu,20084459247116,50,50,50,50
5D7BnCVSyCKBcfbhz4V6fec7L9p8K9eA2zCw9RPDtP8MjjBs,251144992624,100,75,0,25
5EAYRuNogrZEtaK91m8sRSiyKSNDT9UfPykHMUVFHS5QGqgx,40113118505984,0,100,100,0
5DJ9XqJ4u7hd7GeFWC9MaqTsycaaimJwCCe5AkMvJ7aM83fR,21450000000,25,75,75,25
5EWUcuD7nqcTFLmwpfjFi4TLo5WcpWtKxMbBBSF2aw4seJve,49158346644,75,75,25,25
5GTGfQTnu13UBPKyc8LzrHw9WVHESDZpyArMATEkx4Zbv1en,14722000000,75,75,25,25
5HK4RCs26kk3sUHsowB59WWJCYwGumQQWDUi1JQtmfJui1ar,13727999932,75,75,25,25
5EPPYmCVbiVNiRgHzHY4L3wL2jVytumvo7TU6MorMudjtPMf,68380332400,100,100,0,0
5FYx6N2hv4oiGUrSdnZTCVcTEMDXEg3SUqhLpfYjGqh9Rio6,1015000000000,100,50,0,50
5CmEYPD166wHZi3rcPnhajTAJddbZkQE9rzZ9pPWukyqKD8o,19589000000,0,100,100,0
5EMWuuyBGCrC9Ev4oJ5cYZy8ybxy6QEqLGC8rSFi5skbS1nU,52450522392402,100,25,0,75
5FxPKQCYP1eea3bowb5afQrdBwu3VYvo8S9b32aLrC49hmT1,1024738642972,25,100,75,0
5DXhhGHQZ2prBthwSwCrehcqMDDzJyS5MkTQYo3BBUdWcXmU,512500000000,25,100,75,0
5F4NYLTBYNPKfeEB5kpSXL3xjgAEtT3685ryxabREdD952mz,512089000000,25,100,75,0
5EFeeh8KMxYryJwZZzGRdsGbrBaS5rEsV9G89GMaeoApTLjg,99549000000,50,50,50,50
5DP6wgguBFyRSLRKRNnP3wAGrXJDoPVfiR7w9ZEoKio7g3CX,454675104100,0,100,100,0
5G6Fkaw2sazEC3yMUX1HJHa4Ex5h4kx8r2VbcGiGiYJM9RZa,12997616344504,75,75,25,25
5FNX6zVr5wv4n14MAxQTwQfyRZaGp6BSWWCmWrBeNHPonsTY,41726000000,100,100,0,0
5H6WZ3pn2kVW4F7Krp2AQRXhPy6Q1Gn5VQMNku4WYGNDD38Q,19589000000,75,75,25,25
5CtcjTVQkhqhyMp5UnHswEUeDJgpN6LKMv647VsL1WcTx3ZU,19400378830,25,75,75,25
5DALehdi5JtVV8xMLm9qjojy98q2tJYVwusm4aVpNGEzeSYV,287389000000,0,100,100,0
5GqG1xi7H2r4poY7dUDFhN8UYiWqa2GuDkLKWyQDY6g563CW,11632999624,50,100,50,0
5CUgdGaCqZxmS5gZk37P6CLXrcsQ6QUYvgbjGPgBDzXYXd1n,19089000000,0,100,100,0
5G1LnXqD5wyiGd9ZXeTJoR6aDBszJb8ZAhuZCSSmkUbvKZ3i,3067878617266,0,100,100,0
5GKyu5gcUUmsy47RevkCw6RtMt9vVCCG7FBxCQQfmKNiLqne,263061000500,0,100,100,0
5GRh2xQpVTSwyK32Sa3tnc4LhNgcjtVSxNvDkRhF5j9irzCD,264930000000,50,100,50,0
5FL8KpVcF5pFHmgcMs7WnKMXo1yP3M1wNLGM2MRiBxYhEPbC,29549000000,0,0,100,100
5CLXYgmdBqcifm7qUyfe8E72owzpUnJgmxAoKLkzU9ck7Z5w,60423755071,75,100,25,0
5FpcqMchv5SeuzygSAy92mkn9P8dwrvChBW568ii9QjcMeGv,99589000000,0,100,100,0
5DWzvE5oQvp4pvVeewvK1ELD7YB7b6ogpZHJA7cniPXvdLuu,285337937700,0,100,100,0
5GUCHGsJpbNi1dUdG9K4P6zGp9tDcHPKSErCjb2gxRajr2TN,13589000000,0,100,100,0
5CLo2smWkaJRwoJCACfU7DVWfGNAiJamSnSGYcUoC6pPH6Yb,248589000000,0,0,100,100
5DcqTCF95yrsejYeaYi5tyH2WMCcX8qv3Y4bCtBs1tJRe9ND,15736912999916,0,100,100,0
5GYyKYYhF5Gfd2XTzMkj6F8EeTFMRgLhu6RnvhnQFYyb3fY5,11461620000,100,100,0,0
5EeCeLSrb2B65UQbAtef7wcrN1NZiZCJVg6T58jNoJXh2Xb4,128274894314,25,75,75,25
5FQyMxC28uxVkuCkYrGstHmaFpixqaNfV5rwaaFUSFbFtUKJ,49000000000,0,0,100,100
5D4UuBo1CU6VZw93oi68mrqgxA4dTvYphMj8BUkqfYgTGexB,14052387117,0,25,100,75
5FeXvkDFUHr5J5Li7s8XrZjfb9WpmHiKH1YZoDQBEfA3qqi2,17665872448967,0,100,100,0
5HbUWuqbBUXcK4CuxhgxqkR6EqGVLvuqac25s95raRwjCksq,14549000000,75,100,25,0
5FvXpFp9yHuNgREBSTqigXzs4LNojBUZmabAH8XJ6j5G79zx,12222181989697,100,100,0,0
5Gv2csN8gN53oh6ZUu8crszByPP7AxiTyUtQREUApMtJ3KpS,10462599936,25,100,75,0
5DxwpybinqY1BrGUT5dfCertoSK1yzLr2SgHWaaeYhfCca8B,47809000000,100,100,0,0
5FxYt5M4ktzarjTNcA8Qpi4VqRc4E3ppg7GVejLomy5XSoJB,31391346070358,100,100,0,0
5HQNJvHVDbjQPRSUFomXHo1n46WAAoKyaAfcJMZFsxGmbWui,10598314149246,100,100,0,0
5HpFBkwXATbfWz7Prad2L65XfJ99cZDkntnipF7zSZUrdLRo,12031999958,100,100,0,0
5E7VjCECHRNjiWhMts4Cp6BH12c8rk4uSWP7fxteLdLR2yFr,50000000000,0,100,100,0
5CyYRPhVPYRyp7t1LRsk99NrKAhmxbyZwwjHkzkzuihWwDgn,55000000000,0,100,100,0
5G6jLEvepvDC8Y372qXyuXV8fQMr52UgN2AUJ74xBsXwpvXg,2154732808688,50,0,50,100
5Dva5Ux75e72Wfuojfbap7yiotEY5vNP3hUdgvgNjop7rYt6,579597135900,0,100,100,0
5GvDrrQZbY9kQddeWthDRFbq2qi76AHpSxGchJb1cWX7jpBR,1756224868325,75,75,25,25
5E2G2bT9rYgLk1nuYRpGiXGSVcfQUoPsYZ1TgbxPWuFEURgg,18980000000,0,100,100,0
5ERKUoRtfR9jmAWrbvnCEtuKgyqVTt8eQRW6HJZzT3CTQYyN,490896999952,100,100,0,0
5F4uLhwdZicBqCMjenLgtv83revQkvUfbpJj3MxDnd9isbNb,10480683369033,75,75,25,25
5EL5CuFkUxaFzNUymzY6LLcLBcFmxsL7WnAQLEtXVcMNXkj5,119738400000,0,100,100,0
5DA6n2fyD1z5UYmCytM3ANfEE2bGS9TZgFpPYzjNgsGY88gd,3229982772154,25,100,75,0
5GHi1Tbw69UyPVdx5TNrcxBnaCpUsn5FLjyVcNw8wyEnJZUs,37228999972,0,75,100,25
5FcFVG1Kra7YyfywFxg88SgE8P38Qb1XMd5bUgpRXteoSzid,7520950208650,100,100,0,0
5GTtPtgSA3VWyhHxzaGZnr6ixMS8n5pYXbZp7hVEr5tQyKaf,14000000000,25,75,75,25
5EqcZauUR8YEcZpbQbkBULRDdYtYViVeNAznFJQcx7yh7EwW,23670520942,0,100,100,0
5HQZgpWbTWK8Kfq8xJeytr4FjaSnb4pkJaeVDcxWfrsKE2Er,59663680456,0,100,100,0
5H8Tigt1ksEq7uTuKS8MKseX636noGazz99sJ73BAjutWjNa,507482600000,100,100,0,0
5D9h9fcEnTcq9PYFrfZTxHm3WM5XbfoV2ucn9hTAQqG7dXfC,31589000000,0,0,100,100
5EHzhKENRwMbx1uahX3uPKKxWe3YFJsVaBdZKXnJvb6whYQd,1354601636251,0,100,100,0
5Eh4h7SDroEYVrjjVXfdw6xEaTkj4n8FiLHDbN92L3AdngcK,13682393762,25,75,75,25
5GC5cFByJaxjJrTKcuYcKmMVYWVXiy6oJd1gH56PsdDocmSY,497527999676,25,75,75,25
5HRJk5EV6N8RqdKmS1zQJEFzPukszwK11ZBvLF3fBCXHpEJw,19089000000,100,100,0,0
5HNZeqE3BFtkADybZQpNkj2hz2jEKdAZb5gZmawRjxUrStRA,1213687101410,0,50,100,50
5FJ9iXmVsrMe1pu71mu9fJmR4PbdfW6E2Wr9KcxXBwBB2EF2,10549499944,100,100,0,0
5CcC4P3HTr9THBn77YuEhtHjQ4Mhw8Hgy1bioVHzsLdWhtjG,12320572931238,0,100,100,0
5DM59TR5fTfya1KGw2Ho8UfvYdXGkW1cyBFSfxqaSSYSgzX6,58549000000,0,100,100,0
5CqkL9d9eCKxuTkWt2rBPcfCK2WLEFi8AxT2TKz74rgFQXAW,309951509000,0,0,100,100
5HWG2y7vY98Eok5caJL4XKZ4rioBCtH7wrqabfnuXcMprGTY,2312220400000,0,100,100,0
5GWGm2VK6wpL3tY6eUbZdUdYFzeng9UJeHgZt5bQBcs1Ckje,2020583126200,100,100,0,0
5DLDoiUa6n2pqjJLyuQ1iJ3ME2iCq52XwPAx7RdoFwgVkhKF,58549000000,100,100,0,0
5ChgbwMYSSXgtjpXPFkboCE5BdLgcmNgMUwd2xcxkSEj1nZZ,2420232841561,0,100,100,0
5HYaibso8nFRpx5cRmgdFTc1oa8s8oue5rwAx8hxP4s7FXy3,15520499986,0,100,100,0
5D28zC1FUqoFeL7XjeLQQMAXBsWMVyBNqdc1duWhyjkCwJjV,19589000000,0,100,100,0
5HEFTmajhzk43X48rhpJ8o7y3Z9uBxttZgAcvanF1u594QDG,29589000000,0,100,100,0
5GpTi3QGtdanjXWZkoN7ato6orQWQNvypKtczL3BMPM32m4n,28348029202,25,100,75,0
5FyQTTvGGRztGb8sYURVzA4ijHCyEQCjUoKaZTkTk8JyruJh,20149999930,100,100,0,0
5HWG4kAiro4oE5uWbuUqqeNfQYyAuPtHvBUmnbyQZ7683uqz,2031907114002,0,100,100,0
5H6sQpxt3djLzJj67nTFiHR5tRSUB2SBc8aCrkWt7WnbapXa,59589000000,0,100,100,0
5EFEn3rEqm6JTLmNujGP85jm69p58ydsz72AcaNA3cZnQsyR,1359567836000,25,100,75,0
5FBnkPtbCArY46Cg9J2HVBcYkXNfhTgttay6si4ztLhxXhLh,133766000000,75,75,25,25
5HgHh7sCK668b6z6XR8PRnn9swkA1JtDSvgR6MTfhJKpDjYz,57168370700,0,100,100,0
5HBgp1LW9pLW8a8gKMmMcLX9k627Rk83RAWd5hSL55576BpK,1039670000000,0,100,100,0
5ELbepUxTStR9pgdHbaK146tTdfbAi9nAEqn1LgRSu9DwfD2,124232999986,100,100,0,0
5EAK4oh7wXm1rJYkB6y2QBaFRGYAVwdb2ZSpS94nHENn9LEf,53423523231680,0,100,100,0
5En6zNFsA2CegCu9SWw24R7KH14ryw8A4o7Bm6cirBoKWAsn,1651539934600,0,100,100,0
5GYXKuCtohAj9tU3Q2oqUjWv5yzYuW572BbaZ786NbrkNgME,401771900599,100,100,0,0
5FeGD7g5Wr75LZzQ1Sj9VjnHZmuM6FJiZrgG52P7PZtsppQC,4276117627786,100,100,0,0
5DCTW85Dz1uV1ngj7i5z6pnRrkejE3pFQLh791fdF1NB1BTz,312413026600,100,25,0,75
5DoBVRdjKQerX7vJkz9a4TNj6N1fQKTzviARBdvrfefAUfVd,10238302130,75,75,25,25
5FWhcivMHoLSLvd8BRcTaMUVAqr5B9VPS8TXW72gkuFhLyms,20000000000,75,75,25,25
5CLnuwuUoWHDN59ntWwQwdbMDY8fs5r7rUVktavp4RCKwvvD,12830310605221,100,75,0,25
5CcuKDmXr7xXhBDPutD5qwhRnFzVuEfXAbob578js55WS44G,25000000000,100,75,0,25
5DqzFxr8EM9CVLPtxrmFU9pJEc7U3g8Yq1jXJ2F43Qo36Bms,3250694458785,100,75,0,25
5Dsnj7vG4zf24aDxiv8ZZB2fEBwstdrX6Ro4EZXHdZohqRQ6,41352951558900,25,100,75,0
5CUfnjMLcwgiCQ4opDH4SxUMeBhgHZuvGyr5QUAca4n9ovqR,18500000000,100,25,0,75
5HE6dif1mwFDRftxYfvwFb5qD1VXPQgno2siwDYndfMK8isS,1258889995277,0,100,100,0
5E2dPfbZj4xcDTzG4eGR8mhd75TnvVyrcnQFik84jniFn7om,99205599894,0,100,100,0
5DFDJZCCifQvmHrw3p3euaxPFcjwVrfeTCHzww2A7mGxrjnP,51318043000,50,25,50,75
5H44QmnP2RWNZGxLKtQ43CDd4C4bx6Pg2RNgeNfAEaGyYUEi,53500000000,0,100,100,0
5GWcYUpeRgbb1o4BAREwWzU7CYK6vFadupdRrmtM9MZdy8FV,14549000000,0,100,100,0
5FBntp1Q4Cvxm5ksuTDNi1AiJsft4k5upRGJTyd3gtBK1ZJa,21000000000,0,100,100,0
5GddgWjLC7r6ZtYkeDn4CUjZuSVC5N1ioHsH9YMZarQzy8wc,2369549000000,0,100,100,0
5D9jXWQaTiFBbRdmWCdn9DJPMyDWBiF4YCoAS2Bcii7tLmZV,19084935238371,50,50,50,50
5E29jThoH9vzwbbq18sw7c9a6cwjHZfEmHLBxm2HsM9yLPA2,2060367615985,0,100,100,0
5DwGkk28CYZ7h6N6eUpqFz34tnYDzDXZWxrdLwtTcJbsRGAb,15572000000,50,100,50,0
5D2drtFukzSLwTQRtPkCSRHFSikiXij8A4U9iDi6qbcjxFJ3,1141303815199,100,100,0,0
5CVc4gjjPdwzfCxgJtrXsZRnZbBK1aTaTnubq71KNH4rPgDZ,13589000000,25,75,75,25
5EHLjpUJSLEo3uL1vHpQxqmiwMiN9fpMq7JJNdLimeFnX1DN,10500000000,0,100,100,0
5E4rYTtw4GGx4sz8vYiUsmJqg8Aj9T3GVvc53T6YYAXzwsDg,10602999916,50,100,50,0
5EXVwcSEJMBjrjv6HrqjFyg6sy2YKVH31EYnioDPBGoSZpR3,22648190533624,50,100,50,0
5FZVAeuhtZxzZLBxB7nypseUB4sSQAriNQRXctHAhqpv4Jpn,114189139338949,100,100,0,0
5FCaBzGSaT6eajbyr1dtoAaP6UNknd2JkmJ8M1FpCBHzD2q7,65520999972,100,100,0,0
5E5iRSXR3VVawRLBv1sqRuYzqTeRwK9LtfVXqNfXLodvqp7g,24933017905526,100,100,0,0
5GKdXBoEQwDa4QS13DQzzoWZCCjbxMdsw8utAgysHLTgedHt,3154395408156,0,100,100,0
5D1udpxvFChrb5ttqqhFzDPhRV1BBvmrj5e6DZbZq7xc6SUf,127312407710060,0,0,100,100
5Gnbw1dAwruyQhJ8EjvyhPD2Cgc27b7XqjTV8CB2zKELV1QR,2571404019687,25,75,75,25
5D4kkRcm4utXX6FYy7GzTB7Bc6m7qNntHg143R15jeFAsVXh,2186506156000,0,100,100,0
5Grvq5jGHZ2U3d2HKw3tjR2pmHMJ1FPeTPVxBrKeJ1pUzwyC,13635383769537,100,100,0,0
5GjW27yvRngxkh2tjozPzvpcu4VnZoLLE66sLRhyQDh1xfxF,149000000000,0,75,100,25
5Gjdq2iZP96hKuNs2m8FektX2fyCk5UNTubN53BnL2fhRQh1,499089000000,100,0,0,100
5HdRwpyhpLNMiFRtEFL7JyhvkSLNSJGVDnQ1GcnVgTQr5smP,794391554169,75,75,25,25
5CtVEKeao1kw2K6WRtfrZKeammo5HZmQ9xzFvWrv6jyf4knE,51537906679647,100,0,0,100
5DrF3yQHG9oj2PEsVofB2Tea6t4sRFKo3gjgbhpG8vufhrQk,18657053744,100,0,0,100
5CD7tTsuUDmfu7mevZKk6mydVUuJKRWpTn5ksfbHwmVuDn29,28589000000,0,100,100,0
5FQvXDVdrBpwMT94QH4GKMm1vedNgHNVKMtMnM6swhhEhwvo,265825467059,0,100,100,0
5EYwpUZdzi1yYrmpA95NQBMAUt9HJqoqCF1WooSAcokzbQmQ,51806918188,0,100,100,0
5HDzqLmacva82yibZkvZ2PYAyEt9F46JV3o8oHJLPGUNHVHt,18782512490512,25,75,75,25
5Ham4HYcMCcR4csFhuuCfcTT4h39sTDrL4daneGT5ETsTfqS,6010636753091,0,100,100,0
5GEpDj6ZkhR66uP3Me6CnPRYBGu6VGFfubDahM9UTftEvEfP,49109699985,0,0,100,100
5FbYfnYprVbnVfxzQC6Z1uEM9kLyfckwq9piqYrAT9Dh8gzh,47366635700,100,100,0,0
5CPKhFnH3CZX8HCto8ZuLQryhhHZ3XsKnJFCNPa1M3HKMSPz,5806647274023,0,100,100,0
5FGpsTqNFoUYvGHrSSyNV9YKivuyUJjTxSFAAhXQ9zJvy3E1,3972322807465,100,0,0,100
5F6gFPJ6kXTdt288AYeED27zV4wre6gtkNYAJm47AuiyiDV6,13589000000,75,100,25,0
5HbHzN587iUyBqDgUzhc3HJDftwLp7qf2vrzNPjVXZVLrr8r,28589531300,100,100,0,0
5Fv7BGCYCApcJ1gZJjHmMNW6CQsJgxurSm5tq47duddHLpPc,7085356927427,25,100,75,0
5GgvDW9eR6fR894wLdcS55ZsfSoDw7fqvyoiNx5NHPmY6V1R,2185617928145,25,100,75,0
5C7dQVXXsEWCu9aAfgXzBiuAkUFiYprxv25FtcmhZvB1EGAP,21070206981657,75,75,25,25
5Hn5cSEyXpu1nn6zThwsy2nmX5psULvk6yYPNm7XmNRvH8wS,1104815041600,25,100,75,0
5EHVpUyiKgRQqbK16htXs93aYcPiYAnAioepLFcC7sbgNyrA,115747527260676,0,100,100,0
5FXHs9dN1JeRxKG3C8QVzKsFzhRbP9Vg8yizjiMzkWKen4zy,56192568775032,100,100,0,0
5FkCbYsWoWhNZFpuxcYiMND8F5g6AUCuUqv4FizbmrjzcKML,58589000000,100,100,0,0
5HZ3ixmGSeMASdp3wYfLdsyHWf4fDRSCLzfqMwFLfrKzoazR,47487492743,25,100,75,0
5Ei2EF2XpMJruicpUH1UCFwU3tq4zXXrTQxsf6KNQ9Hy72C8,1431651733727,0,100,100,0
5FL1sMXK9QdZ4bJTzqLY1uq9QK497mawyHQDPcFPvQw2u51r,2418390999958,25,100,75,0
5F1H8pNfkPmNzSFtQQWACiJjqG24x6Ytkro3bXUNLYpdHCSw,18549000000,0,100,100,0
5CLhYRAUQhQxHaxWnjMdqEsqcgwfwSggtStcvFfxKK7QgqRs,10849000000,0,100,100,0
5H66JFMs8xwuZSESF1MSaC8VRgr7NRwQwL4zy9sdRafSSRYE,336948300000,0,100,100,0
5GGebWmoDoHckDompbZmF7BzayKBfysgVEUDHHsDMtzgLgwC,79144399854,0,100,100,0
5GRQsS1fLate67KTN61U4BQb3MoxMwBw7B2D5cXdfUv5LRKX,10232091344,0,100,100,0
5E7cCpEcxZf3t2JkqekzvfzgRd3bpHVcWMtg1FFVq6uQYRRo,10960599931,0,100,100,0
5Ev6NYeXMmaMCx3mYUvMMz1W1gRCohcNM3DBwoy3thmBq998,157019589000000,50,0,50,100
5CANzfJquvQwxkU53SDX3DyhzZZG7762tcBbVBY7SaFW1Wyo,20589000000,100,75,0,25
5F95eDxB3i81W7Q4q4ZSdMZY6R2PjqH9Ap8BdXQoRucbAKQW,529589000000,25,75,75,25
5GhVKBfNqJkGb14Eqpo7vQ3tWfGW2yke2yS7Cc95osbWTHCf,28988999887,100,100,0,0
5GRqfUybVeMEi4yjrLNjsC7xFk2pKVcQHQ9x55eePrrYB31x,1717276086157,100,100,0,0
5FsHTTNfNU82YvTqyefMiFvGxKJfG11zb87sDY4TsHgJhuDh,11891999986,100,100,0,0
5DFWmxDsoHk22JuGsBUtsTEcdKZmD3624YRemwtmszvRB2Rc,659779000000,100,100,0,0
5DZgP2qUCy9iscJbrzseVqy24f5LUABEoEw3NDp3SkPwoCpH,1007140386900,75,75,25,25
5GbNoo2k1NDxxRGuakHbNQpyewiNTZWx9T7ZAdGAUgicNGVp,200276999972,25,100,75,0
5FgjYnq1A1PuHPQKDbVgF34egsapohLvNAoeMw32mp7SLtZK,37639999930,50,50,50,50
5F53GqgwJH5ebUvLdmxF1msHGTGzD7Y9soDVf8Qk8BzxiTsf,2541724846672,0,100,100,0
5GuqEbWyXSmCg4iQeCDQ1jj5j5bjpYoA41SKTWC8pzaD5YW6,304602910000,100,100,0,0
5F1kf5XvVhJbNxv2rzmuoF1LN5abYqtis7aHGHU5zHd3n4Sp,18151050132972,0,100,100,0
5D8K9AJttsBmYQ1yCPdGmBKUPez7b7v2X82baCtWmVQ2Tu37,56538578855,0,75,100,25
5HmsyoJzDC43UuRNwq4Xm5V3VaePa9MkCUpqrUsFgnJARoPJ,23395882456,25,75,75,25
5D8B4EKkK8ynUGFvid6iW1VDpk9bfgwtkrtCZSjmN53AQEPX,1407865729035,0,75,100,25
5CGV93GrMuTFem5e9FxZHvZA8etMYucY7rtxmULPjGxA4Z9c,11362346175,0,100,100,0
5DnUyZhEYPz55NHgfGVsK79p4xvYB6qox4GdLZfttDX9eXdu,66772724276646,0,100,100,0
5Esrhde8FTJFc2WSVKo7umQ73WchNNvYqm4VSGnXoSB5e6tr,19589000000,100,100,0,0
5Dnmm9yfjypbtKy3z1kHFGpnMrws9PLrNtGfJZwBnAaRSavw,42983156688,100,100,0,0
5EyTou8GTfy4wNr5t9BHeua8rNBtrRbCSHpFberZjPz6hT25,297345661706769,0,100,100,0
5HGVcyYtMhUYzzrmHQenS5rdT2jiCy6UhBBe8FKikQkTp3uv,100000000000,0,100,100,0
5FbtWvdZmDJmmjsj3TBnWQMBud59vj9ioLBMdKs7AHdwWAvK,100000000000,0,100,100,0
5C7qhb4n9Soy7vRbB7FgtK15CmnZfCCoMZNAbzgZjLThNQat,1656940990846,0,100,100,0
5GsscoNz9FAHuwS7y33mSheSdgrr5VdicNuoj4sEWtJqzFno,149698672700,100,100,0,0
5DaUjEqo52nmnyrfSPZsPSpkabkt7WKPwr3BC9JkzpFhNaCs,15000000000,25,25,75,75
5E2FzGyZTPsyM884MqyaPvBoBGoHKhPn8SuTRhCrLp79EUET,29850520200,100,100,0,0
5FxmCWcUwRqZyZNuPAunAH1LdRDsDmMUfpdoREdx6T2T1acu,20842079800,100,100,0,0
5CmJxZZHVpSX7Knn5k3RgKGttuFDQtaG6isro4VH48LTchjG,1203800500188,0,100,100,0
5DtowkV57eo7XCr3hSWm4yJQKfDQe65QQfSirKJiMrCqjhZ1,10007736443,0,100,100,0
5FgfHH15KvxQeh46s7kRZka2A5vYRKFnLq5tWEDe2AJ4um8t,22782487999972,0,100,100,0
5CZqfgKVD2wFCnsaqreSTC2XdgYMBsFJc65hCuTmAGkBkpqu,3099589000000,0,0,100,100
5HQUNCyWbNyF2kuE1EmebwQNMtPPaN9MRjwsmY4PscybDBYF,93503139678,75,75,25,25
5ChUWYSDvWigqr7hNRtijb26Q65hJ1Vb7EFGVjfo5fn95PgW,32675999659,75,75,25,25
5GbJJy3EMmm3E5evgsUTw3rkvZVm19V2TZr84gAqsKsW5g7z,78395999924,0,75,100,25
5Gs3NBH6ZGTdkK1C3DC9rgUisbMLiM5MjzN54Rxygj8PTopq,18226820835,0,75,100,25
5F9jCdYaY3im3pEKPYnzpccAtp3L2jsZz7TGMKv5hfvPfuus,48732999986,25,75,75,25
5E9SXxM27cqpKcRVUGhUkMGaPAfUe5skzk11C45Vh75QjQRi,10000000000,25,75,75,25
5GTAdmqE13Sqs7nxXtkRpVg9oLYDD288dCHpUMnpmwgiwwTH,330190918758,0,100,100,0
5CXLJ7RmMrQgKaQn9ZddrrQvvbEdwGHmo7cj6jbjPXbNbAW1,4201491531737,100,100,0,0
5DUtwi11AiNiJogt13ScaVX7FdxCK7PkzLMAABxdZEtgrVLc,28589000000,0,100,100,0
5Do4TqThAe6MEq6KdSVjrd5wdpJ74SFS1WvwDMtBbGSsvCNn,110464199972,50,50,50,50
5CwFhhZoS2LP5tWAzurDznL949zEemjePH1XBdw6grgyrEPB,1999391999986,25,75,75,25
5FenrpEhzaRKR7ZdJF4Z4wXGKLXmfpV1K4yzr9TtUWsXBmC5,18687999972,75,25,25,75
5HTCAZdYBP6TjCCPfeqtGbwxNbFUoPwGoYnT96xW7Qj2QoyQ,252663100000,0,100,100,0
5Fc1iUFTLu98mY2VJMZNuApeUe9Jykamypx7mcHdXWyhUyUX,81223369970,100,0,0,100
5ECCEK7MP81RDVDNjQ7LSmRsjA4PkbqFu7B5tpjjTCFvcSS1,311010153944,0,100,100,0
5G9DfqN9qR2UWtJaxEzM4vjBstFeWEBEoQE2gSsXbTuJXsKZ,18680600500,0,0,100,100
5Ci4pEZFB3S8Pd7YhJ5VGCZ5PWrCx3JrsPqmo36RMcX8LJrq,11054777916,100,100,0,0
5EVdxxWi2qMihND7tDDZySk5iahwWGZdwRgYKcWH6GJDczG6,2013610859972,25,100,75,0
5DXdHP9PFfaRMbnAm8WV5bMLyWfAdaqr6knPEPUxtbkhLdbL,4593516166575,0,100,100,0
5DkH9znB6ptzpTES1mWbTnVj4cnSrHvBg1ZJUwUymXu8T85z,99589000000,100,100,0,0
5EpnZGjznM8Ye4hWDoFyc7TZWgyU5GfBAexzpSytgHkRH32t,277769000000,75,100,25,0
5GXtfzms4sseU13B4MddA7oaEWwtXBvbXq8Xw8oBqVw1ZveN,6075306999972,0,100,100,0
