Time,Block #,Address,Balance,Identity A,Logo A,Identity B,Logo B
2021-10-30 15:49:55,7484815,5FgjYnq1A1PuHPQKDbVgF34egsapohLvNAoeMw32mp7SLtZK,37639999930,50,50,50,50
2021-10-30 15:50:37,7484822,5FgjYnq1A1PuHPQKDbVgF34egsapohLvNAoeMw32mp7SLtZK,37639999930,50,50,50,50
2021-10-30 16:04:55,7484961,5F53GqgwJH5ebUvLdmxF1msHGTGzD7Y9soDVf8Qk8BzxiTsf,2541724846672,0,100,100,0
2021-10-30 16:08:49,7485000,5GuqEbWyXSmCg4iQeCDQ1jj5j5bjpYoA41SKTWC8pzaD5YW6,304602910000,100,100,0,0
2021-10-30 16:17:07,7485083,5F1kf5XvVhJbNxv2rzmuoF1LN5abYqtis7aHGHU5zHd3n4Sp,18151050132972,0,100,100,0
2021-10-30 16:31:43,7485228,5D8K9AJttsBmYQ1yCPdGmBKUPez7b7v2X82baCtWmVQ2Tu37,56538578855,0,75,100,25
2021-10-30 16:39:01,7485299,5HmsyoJzDC43UuRNwq4Xm5V3VaePa9MkCUpqrUsFgnJARoPJ,23395882456,25,75,75,25
2021-10-30 16:39:25,7485303,5D8B4EKkK8ynUGFvid6iW1VDpk9bfgwtkrtCZSjmN53AQEPX,1407865729035,0,75,100,25
2021-10-30 16:39:55,7485308,5CGV93GrMuTFem5e9FxZHvZA8etMYucY7rtxmULPjGxA4Z9c,11362346175,0,100,100,0
2021-10-30 16:40:01,7485309,5DnUyZhEYPz55NHgfGVsK79p4xvYB6qox4GdLZfttDX9eXdu,66772724276646,0,100,100,0
2021-10-30 16:40:55,7485318,5Esrhde8FTJFc2WSVKo7umQ73WchNNvYqm4VSGnXoSB5e6tr,19589000000,100,100,0,0
2021-10-30 16:41:55,7485328,5Dnmm9yfjypbtKy3z1kHFGpnMrws9PLrNtGfJZwBnAaRSavw,42983156688,100,100,0,0
2021-10-30 16:43:07,7485340,5EyTou8GTfy4wNr5t9BHeua8rNBtrRbCSHpFberZjPz6hT25,297345661706769,0,100,100,0
2021-10-30 16:46:25,7485373,5HGVcyYtMhUYzzrmHQenS5rdT2jiCy6UhBBe8FKikQkTp3uv,100000000000,0,100,100,0
2021-10-30 16:49:13,7485401,5FbtWvdZmDJmmjsj3TBnWQMBud59vj9ioLBMdKs7AHdwWAvK,100000000000,0,100,100,0
2021-10-30 16:50:31,7485414,5C7qhb4n9Soy7vRbB7FgtK15CmnZfCCoMZNAbzgZjLThNQat,1656940990846,0,100,100,0
2021-10-30 16:52:43,7485436,5GsscoNz9FAHuwS7y33mSheSdgrr5VdicNuoj4sEWtJqzFno,149698672700,50,50,50,50
2021-10-30 16:54:49,7485456,5GsscoNz9FAHuwS7y33mSheSdgrr5VdicNuoj4sEWtJqzFno,149698672700,100,100,0,0
2021-10-30 16:54:49,7485456,5GsscoNz9FAHuwS7y33mSheSdgrr5VdicNuoj4sEWtJqzFno,149698672700,100,100,0,0
2021-10-30 17:19:13,7485699,5DaUjEqo52nmnyrfSPZsPSpkabkt7WKPwr3BC9JkzpFhNaCs,15000000000,25,25,75,75
2021-10-30 17:26:01,7485765,5E2FzGyZTPsyM884MqyaPvBoBGoHKhPn8SuTRhCrLp79EUET,29850520200,100,100,0,0
2021-10-30 17:37:13,7485877,5FxmCWcUwRqZyZNuPAunAH1LdRDsDmMUfpdoREdx6T2T1acu,20842079800,100,100,0,0
2021-10-30 17:55:07,7486055,5CmJxZZHVpSX7Knn5k3RgKGttuFDQtaG6isro4VH48LTchjG,1203800500188,0,100,100,0
2021-10-30 18:01:25,7486118,5CmJxZZHVpSX7Knn5k3RgKGttuFDQtaG6isro4VH48LTchjG,1203800500188,0,100,100,0
2021-10-30 18:01:31,7486119,5DtowkV57eo7XCr3hSWm4yJQKfDQe65QQfSirKJiMrCqjhZ1,10007736443,0,100,100,0
2021-10-30 18:18:19,7486283,5FgfHH15KvxQeh46s7kRZka2A5vYRKFnLq5tWEDe2AJ4um8t,22782487999972,0,100,100,0
2021-10-30 18:18:49,7486288,5CZqfgKVD2wFCnsaqreSTC2XdgYMBsFJc65hCuTmAGkBkpqu,3099589000000,0,0,100,100
2021-10-30 18:24:37,7486346,5HQUNCyWbNyF2kuE1EmebwQNMtPPaN9MRjwsmY4PscybDBYF,93503139678,75,75,25,25
2021-10-30 18:26:43,7486366,5ChUWYSDvWigqr7hNRtijb26Q65hJ1Vb7EFGVjfo5fn95PgW,32675999659,75,75,25,25
2021-10-30 18:37:49,7486475,5GRVr3fwogZukieNGw5EF7Q7SeFd67Br7tVuTqpmx3CJFPti,66589000000,0,100,100,0
2021-10-30 18:43:50,7486534,5GbJJy3EMmm3E5evgsUTw3rkvZVm19V2TZr84gAqsKsW5g7z,78395999924,0,75,100,25
2021-10-30 18:45:04,7486546,5Gs3NBH6ZGTdkK1C3DC9rgUisbMLiM5MjzN54Rxygj8PTopq,18226820835,0,75,100,25
2021-10-30 19:10:46,7486799,5F9jCdYaY3im3pEKPYnzpccAtp3L2jsZz7TGMKv5hfvPfuus,48732999986,25,75,75,25
2021-10-30 19:19:31,7486886,5E9SXxM27cqpKcRVUGhUkMGaPAfUe5skzk11C45Vh75QjQRi,10000000000,25,75,75,25
2021-10-30 19:28:55,7486978,5GTAdmqE13Sqs7nxXtkRpVg9oLYDD288dCHpUMnpmwgiwwTH,330190918758,0,100,100,0
2021-10-30 19:36:37,7487053,5CXLJ7RmMrQgKaQn9ZddrrQvvbEdwGHmo7cj6jbjPXbNbAW1,4201491531737,100,100,0,0
2021-10-30 19:43:07,7487116,5DUtwi11AiNiJogt13ScaVX7FdxCK7PkzLMAABxdZEtgrVLc,28589000000,0,100,100,0
2021-10-30 19:59:19,7487278,5FKzQsaaugWXr8NqVVEPrxW1uzpJXMfBcdaqyLNpiEqaVHN5,,50,50,50,50
2021-10-30 20:01:07,7487296,5FKzQsaaugWXr8NqVVEPrxW1uzpJXMfBcdaqyLNpiEqaVHN5,,0,0,100,100
2021-10-30 20:01:31,7487300,5FKzQsaaugWXr8NqVVEPrxW1uzpJXMfBcdaqyLNpiEqaVHN5,,0,0,100,100
2021-10-30 20:03:01,7487315,5Do4TqThAe6MEq6KdSVjrd5wdpJ74SFS1WvwDMtBbGSsvCNn,110464199972,50,50,50,50
2021-10-30 20:06:13,7487347,5CwFhhZoS2LP5tWAzurDznL949zEemjePH1XBdw6grgyrEPB,1999391999986,50,50,50,50
2021-10-30 20:19:55,7487480,5FenrpEhzaRKR7ZdJF4Z4wXGKLXmfpV1K4yzr9TtUWsXBmC5,18687999972,75,25,25,75
2021-10-30 20:21:43,7487497,5HTCAZdYBP6TjCCPfeqtGbwxNbFUoPwGoYnT96xW7Qj2QoyQ,252663100000,0,100,100,0
2021-10-30 20:27:43,7487556,5CwFhhZoS2LP5tWAzurDznL949zEemjePH1XBdw6grgyrEPB,1999391999986,25,75,75,25
2021-10-30 20:34:01,7487619,5Fc1iUFTLu98mY2VJMZNuApeUe9Jykamypx7mcHdXWyhUyUX,81223369970,100,0,0,100
2021-10-30 20:39:49,7487677,5ECCEK7MP81RDVDNjQ7LSmRsjA4PkbqFu7B5tpjjTCFvcSS1,311010153944,0,100,100,0
2021-10-30 20:53:25,7487811,5G9DfqN9qR2UWtJaxEzM4vjBstFeWEBEoQE2gSsXbTuJXsKZ,18680600500,0,0,100,100
2021-10-30 20:55:13,7487828,5Ci4pEZFB3S8Pd7YhJ5VGCZ5PWrCx3JrsPqmo36RMcX8LJrq,11054777916,100,100,0,0
2021-10-30 20:57:25,7487850,5EVdxxWi2qMihND7tDDZySk5iahwWGZdwRgYKcWH6GJDczG6,2013610859972,25,100,75,0
2021-10-30 21:02:20,7487899,5DXdHP9PFfaRMbnAm8WV5bMLyWfAdaqr6knPEPUxtbkhLdbL,4593516166575,0,100,100,0
2021-10-30 21:13:07,7488006,5GKNk12pkQ62dW2t6WDNVezVRC3U8dBmmvCgnfzHGaYdMVXG,,100,100,0,0
2021-10-30 21:19:49,7488073,5DkH9znB6ptzpTES1mWbTnVj4cnSrHvBg1ZJUwUymXu8T85z,99589000000,100,100,0,0
2021-10-30 21:20:25,7488079,5EpnZGjznM8Ye4hWDoFyc7TZWgyU5GfBAexzpSytgHkRH32t,277769000000,75,100,25,0
2021-10-30 21:20:25,7488079,5DkH9znB6ptzpTES1mWbTnVj4cnSrHvBg1ZJUwUymXu8T85z,99589000000,100,100,0,0
2021-10-30 21:24:37,7488121,5GXtfzms4sseU13B4MddA7oaEWwtXBvbXq8Xw8oBqVw1ZveN,6075306999972,0,100,100,0
2021-10-30 21:29:49,7488173,5H8zK8d4mFSt1GTuiUetcLaFnhp7NQEXuQ6oeRcZAbSdzFn7,50220328349470,0,100,100,0
2021-10-30 21:35:19,7488228,5CPtwAQUgPNeCSRUn6skV3FGXmyHT9g7k7q7fUN7t6L2XryR,143812916518,50,50,50,50
2021-10-30 21:38:01,7488255,5EX1iiTACQoPtrs2M5mS8Ppu3xWwu1wyPJAZDiK4wj2SzVJ1,68332999986,0,0,100,100
2021-10-30 21:38:55,7488264,5CcEPPT5LuV6Sw7CZd4TRaGvspFuv89LoZTTuo8JrMLdrsTU,29000000000,100,100,0,0
2021-10-30 21:40:43,7488281,5ED77SNkzLNfAfzNwmZ9NdybSxFpxBf2afVnrtzbPUrfPHPH,9488351999972,75,75,25,25
2021-10-30 21:43:37,7488310,5ERo4GibV6QRHGpBX7GuRHJUp81kRDwU2v1aVLFhd2objcmw,416887930186,50,50,50,50
2021-10-30 21:43:37,7488310,5ERo4GibV6QRHGpBX7GuRHJUp81kRDwU2v1aVLFhd2objcmw,416887930186,50,50,50,50
2021-10-30 21:47:43,7488351,5Ggn2n3oMqfcMCQbAi3jWVjnZTZ5rHqBrMzDjezHLfuMnZYX,498089000000,100,100,0,0
2021-10-30 21:51:50,7488391,5CPtwAQUgPNeCSRUn6skV3FGXmyHT9g7k7q7fUN7t6L2XryR,143812916518,100,0,0,100
2021-10-30 22:05:55,7488530,5Ca85dRdrgydaJgrqGqtWSqpA4yFSsSHrW2SsdmGi23ee7RH,10638999930,100,100,0,0
2021-10-30 22:05:55,7488530,5Ca85dRdrgydaJgrqGqtWSqpA4yFSsSHrW2SsdmGi23ee7RH,10638999930,100,100,0,0
2021-10-30 22:08:07,7488552,5DkGc2Kyfzgm74FrufTq5y4gfgCPDju2VKje8FH2M7QWAGsd,2054751999957,0,100,100,0
2021-10-30 22:10:19,7488574,5H8eFtCtsn29ME7L3PcBbUKbShtgXVZRitodj9JQuqiKPtG1,219630176500,0,0,100,100
2021-10-30 22:13:49,7488609,5FxHcq2kvvqTAUjJHLWYzj7eYYCJQx9rvMqk72sVscLPFbrE,104418910000,100,0,0,100
2021-10-30 22:23:01,7488699,5FXkJXZ9VfDBKP9aWjR4wR4FjbBToieFQbfdgg6jHrPShThF,64846789900,100,25,0,75
2021-10-30 22:30:02,7488768,5GJ2TiLxTpNZCf3pgQkv9PgJgVBHaXiVtiLGMYNoEcaAmLzV,10500000000,100,0,0,100
2021-10-30 22:31:13,7488780,5HMWhcHHQFDnp6GsdUVAn7Sj6oj9sfWhDVaAXoSRW9Vox2Mr,10500000000,100,0,0,100
2021-10-30 22:42:13,7488890,5CPBKWToQXhzn2FGGvkjU33TF7k1V4fbhbAaX7UfipUv9rpf,101541326610539,100,100,0,0
2021-10-30 22:42:55,7488897,5DHhJb1i1cC6sZTMKZfzJxbEFgrLF1wmGpjYqfeCowytLqKQ,34489000000,100,100,0,0
2021-10-30 22:42:55,7488897,5DHhJb1i1cC6sZTMKZfzJxbEFgrLF1wmGpjYqfeCowytLqKQ,34489000000,100,100,0,0
2021-10-30 22:43:13,7488900,5DHhJb1i1cC6sZTMKZfzJxbEFgrLF1wmGpjYqfeCowytLqKQ,34489000000,100,100,0,0
2021-10-30 22:44:43,7488915,5CqiUX72GsXtHHfXv5nMppRxSDVQ4mgrhYKj5rEfkqntNPAf,30000000000,100,100,0,0
2021-10-30 22:44:43,7488915,5CqiUX72GsXtHHfXv5nMppRxSDVQ4mgrhYKj5rEfkqntNPAf,30000000000,100,100,0,0
2021-10-30 22:51:19,7488980,5Hb8bKEvbzg4T2nkn1LqLFiPpfcnJFWm9quaUsnLGYUgUXtW,,25,25,75,75
2021-10-30 22:51:55,7488986,5FW9AsGQqjEXDqoPKcJjYGQ9mtv8ajHovpyDkBnjoNZAwt6z,5465135203800,0,100,100,0
2021-10-30 23:00:13,7489068,5HYVsNP7jZLNq7EG8HXnCPM8prKzxjN5Pd8wS7XKvCf2FL9a,274218232768,0,100,100,0
2021-10-30 23:01:13,7489078,5FBxY1h7EXkpvwmz6NDUf9VLfEk27RxsTmQA5AF4yQbNJNHk,19589000000,50,50,50,50
2021-10-30 23:01:25,7489080,5H8bKnV3C9qHyoUmEwmvPz8jRCv8N4tmmqP443DjckbSy9Lz,99519000000,0,100,100,0
2021-10-30 23:03:01,7489096,5CVH2qdYk6uDbQptToYq6Vr67tHWDt9dKtTiQetvb62EU9aZ,38499000000,0,25,100,75
2021-10-30 23:03:25,7489100,5FBxY1h7EXkpvwmz6NDUf9VLfEk27RxsTmQA5AF4yQbNJNHk,19589000000,0,100,100,0
2021-10-30 23:03:43,7489103,5Gep9oQ5txZvKaZfyoJN5uuDJHwjuynVPtbrTD1EEGxVecs5,488154539100,0,0,100,100
2021-10-30 23:06:37,7489132,5Cf5JvgnZFWhprJghhwk7TYwBxhZddqJVnzwQjAcQqTWuzyW,19624399916,100,100,0,0
2021-10-30 23:06:37,7489132,5Cf5JvgnZFWhprJghhwk7TYwBxhZddqJVnzwQjAcQqTWuzyW,19624399916,100,100,0,0
2021-10-30 23:08:48,7489153,5EUsTcVn6ArYSEHJ8ktdw35TxkpL3qA4jRLw8dZY5ABudAd1,633172999986,0,75,100,25
2021-10-30 23:10:19,7489169,5FqP1aHXRfVojbgrwQ9pbZQcz3ex1npHCNerajvpUS1nos5Q,633329000000,0,100,100,0
2021-10-30 23:17:18,7489237,5CDMUD9pFsRTQSni4EjiQVe4mwFQsfMkjSiZ4QjBdAhggwSt,92495000000,0,0,100,100
2021-10-30 23:24:19,7489306,5DLUj728r49jKN9qrKmY9cEpq11HDMnqf7dqYMGzz3AL5qp6,99589000000,0,0,100,100
2021-10-30 23:24:50,7489311,5G6SHNqqXK1mwneFRbAEzesgHXpRYj6YRMB9pTDZNH8Wcta2,315648063400,75,25,25,75
2021-10-30 23:29:43,7489360,5FuVBg1qXZPY4nwPnhDttTee9Uw6TT71FGcqATAEkCDuUHP1,508639129841,0,0,100,100
2021-10-30 23:30:43,7489370,5FuVBg1qXZPY4nwPnhDttTee9Uw6TT71FGcqATAEkCDuUHP1,508639129841,0,0,100,100
2021-10-30 23:35:01,7489412,5HC2ZtrU8rAbPa27jmQYthoKC9MWrhv25k3ekLn4i2FYSR6V,134300101800,100,0,0,100
2021-10-30 23:35:07,7489413,5FuVBg1qXZPY4nwPnhDttTee9Uw6TT71FGcqATAEkCDuUHP1,508639129841,0,0,100,100
2021-10-30 23:36:25,7489426,5Ge2g1VRwjdDJUvdnz2Rt6TVc211LSFD5r6b7Yfxykpqg9mh,189092999985,100,100,0,0
2021-10-30 23:43:31,7489497,5HDWLBZBGNQHpH18r5n63xviEtM1ZST1aTuwrnAd4n1YgbRC,450869146055,0,100,100,0
2021-10-30 23:43:49,7489500,5CG9FbSpaRs6txC1uqbfPGGmN4nrQyELroT6NYNLhXXWE2YN,14589000000,50,50,50,50
2021-10-30 23:44:07,7489503,5CG9FbSpaRs6txC1uqbfPGGmN4nrQyELroT6NYNLhXXWE2YN,14589000000,50,50,50,50
2021-10-30 23:44:37,7489508,5CG9FbSpaRs6txC1uqbfPGGmN4nrQyELroT6NYNLhXXWE2YN,14589000000,0,0,100,100
2021-10-30 23:45:01,7489512,5CG9FbSpaRs6txC1uqbfPGGmN4nrQyELroT6NYNLhXXWE2YN,14589000000,0,25,100,75
2021-10-30 23:53:13,7489592,5CkGuYCELmSd7iDtsFVuVWYSYZTtKJzX4NCpgCsJCG7B47dP,,100,100,0,0
2021-10-30 23:54:13,7489602,5Dk3juPG4vhbEBRXHmVFvS6GgSMM6p9qseoDCBHib8nW8YRA,29404999804,100,100,0,0
2021-10-30 23:54:55,7489609,5Dk3juPG4vhbEBRXHmVFvS6GgSMM6p9qseoDCBHib8nW8YRA,29404999804,100,100,0,0
2021-10-30 23:55:01,7489610,5FxztAXu5kbyykakCB6jwxUu74sbE6DtsL5cjCvWfREathHw,11432999986,100,100,0,0
2021-10-30 23:55:31,7489615,5Cysx9z2zVgE5pvVz9WggD73hLazjjnA2ojFJKgwRfpxpQEU,10589000000,0,100,100,0
2021-10-30 23:55:55,7489619,5HGrCc92LCYM7hB59rgykqb5iDQkonqiWhMafJF69FP1Kid4,10589000000,0,100,100,0
2021-10-30 23:56:13,7489622,5FxjgKaqnmv6Gq8g8Qvs16HU3h9DnEiHkdF95eFZsX1wUFYt,10589000000,0,100,100,0
2021-10-30 23:56:25,7489624,5FxjgKaqnmv6Gq8g8Qvs16HU3h9DnEiHkdF95eFZsX1wUFYt,10589000000,0,100,100,0
2021-10-30 23:56:37,7489626,5D2oREkkuHCufH39hfFptaWk4M8CGkC3VmvECvdynDQGAwuA,10589000000,0,100,100,0
2021-10-30 23:56:50,7489628,5CY4MzTsGsTKArqpDbvqzuc8FnDUF1TK7ytxB9ZpW2WsUP8x,10589000000,0,100,100,0
2021-10-30 23:57:01,7489630,5GnLQ4WmP2ZFYzu6Y5B2Ez1S3MhmXiAH5rhMont25N8NcUpC,10589000000,0,100,100,0
2021-10-30 23:57:07,7489631,5FjbSA6GrqMycUU3xm5WAZx7tVFNpSPiKw9sTBiqRq7gaa6b,10589000000,0,100,100,0
2021-10-30 23:58:17,7489641,5DCsYh3erSZ4hCyWn2xKYj3rAPCrpWViKxEkrJp82BvZx4Wk,711778992000,100,75,0,25
2021-10-30 23:58:43,7489646,5ECdJEWr88twfzWnK1q23QASy9xRd2VUTbfp8AmvtgmrTRm9,10589000000,0,100,100,0
2021-10-30 23:58:55,7489648,5FLKzh8tEhHYEEVf8sUbKiouETBikxxfFKar3CKU4a36ogEW,10589000000,0,100,100,0
2021-10-30 23:59:55,7489658,5FN9fT8PawQGRxp2pmAKS4LZ75QZXXyN4wo3sYPnMHX93noA,10589000000,0,100,100,0
2021-10-30 23:59:55,7489658,5FN9fT8PawQGRxp2pmAKS4LZ75QZXXyN4wo3sYPnMHX93noA,10589000000,0,100,100,0
2021-10-31 0:00:07,7489660,5FN9fT8PawQGRxp2pmAKS4LZ75QZXXyN4wo3sYPnMHX93noA,10589000000,0,100,100,0
2021-10-31 0:00:13,7489661,5EsaeF1s3q5UkFeQciaHv9sQdEyaLmo3fufdhuJwur77hREA,10589000000,0,100,100,0
2021-10-31 0:00:25,7489663,5DF6burHrvhe3pPqMMYVyJtpZai2DRCPN7ZDy3rhJb6RgNGC,11589000000,0,100,100,0
2021-10-31 0:00:51,7489666,5GYT9vKP5UFXfFvqd5mSqWpW9v5JueerFTiQyB2Kp84vZhSY,11589000000,0,100,100,0
2021-10-31 0:01:07,7489669,5GYT9vKP5UFXfFvqd5mSqWpW9v5JueerFTiQyB2Kp84vZhSY,11589000000,0,100,100,0
2021-10-31 0:01:19,7489671,5EeHuTj43BAgLxsozkrcsd2vWA6Y74xSfFfpSiyvRgkKdM3X,19589000000,100,0,0,100
2021-10-31 0:37:19,7490031,5HTSvmhtZiLChsoqkMAqXHo2GQVjk8pYN5VHJ4DhmKftG8vZ,29089000000,25,100,75,0
2021-10-31 0:43:19,7490090,5HbSBfLHDen2LPFxvVLjubxjgBR4YCzyYokfAgmLKif2MPbR,13589000000,0,100,100,0
2021-10-31 0:44:31,7490102,5CY2KLG2r3FERR8Pdcw8QuQDiF2xqwoTV9k2Rc9zWiU8fXnn,15900000000,75,0,25,100
2021-10-31 0:48:07,7490138,5GHTL1YKJD29B6L9HaVRwfTmUGQxnYCgZHCoGqXfGtjHq2Xv,16432999986,0,100,100,0
2021-10-31 0:48:07,7490138,5GHTL1YKJD29B6L9HaVRwfTmUGQxnYCgZHCoGqXfGtjHq2Xv,16432999986,0,100,100,0
2021-10-31 0:51:49,7490173,5ExyUzvd6vgeGA9f5UTqS5rNcEexGXUus88FuXeWwpRhrRxf,2048080590500,25,100,75,0
2021-10-31 0:52:25,7490179,5D59eVwFZuqYo1gr6fb2vKTeMM76sk1tfbNWXdByDzCfN6YM,20990000000,100,100,0,0
2021-10-31 1:00:25,7490256,5DtNKKJvRwfC55Nxc1n6UndsEvpuEt7DxQUnCfMd5TiwEjzp,30750000000,0,100,100,0
2021-10-31 1:19:37,7490447,5EZzhXZVGV9MYFtsN5FtJ4ELouw13CK4gNGQ4KcNydmJpNJm,2315438408201,0,100,100,0
2021-10-31 1:31:51,7490569,5CqWkYAoojXjbjDvSqc6oFPEE23JXjAZoJ23rX4AzMueWVus,186411250884,100,75,0,25
2021-10-31 1:32:24,7490574,5CqWkYAoojXjbjDvSqc6oFPEE23JXjAZoJ23rX4AzMueWVus,186411250884,100,75,0,25
2021-10-31 1:35:43,7490607,5EyXuAQ5PbTpZKQzzreQ3VpVZrhyg1aBL2T8nFMwZYGa1ARN,35046621601401,100,100,0,0
2021-10-31 1:45:55,7490708,5G9jZMpQ24Zt7wVa7XtnSHxRifoSM6wiQrVhVW8X4J1LMRpn,21895034400,100,0,0,100
2021-10-31 1:49:55,7490748,5DdAHzVQiA9ujE4owgfZjuRrZ3fJuWx3apEELB5u9FgNxKoc,18843999986,25,75,75,25
2021-10-31 1:50:32,7490754,5DFtBTKmnwrV61yDBEJL5GAuHTgsU7YiWL5pcuiD3Ki1NHdf,13589000000,75,100,25,0
2021-10-31 1:51:01,7490759,5H8ap8C5aCXfM6vh5XRemiU7UjVpGbvVT7qPnDAz66EJzLzY,12606399958,0,100,100,0
2021-10-31 1:51:13,7490761,5CA8GE8uswMRwwBEuwTKPNuBqan9572N8Gun8rohoF6Dp8HH,13589000000,50,100,50,0
2021-10-31 1:52:07,7490770,5D2Ba5n3t9cRmWjrdjXcd8bsz4T6weEPmssh4XNnJ3eQexq5,17762299958,50,100,50,0
2021-10-31 1:52:07,7490770,5D2Ba5n3t9cRmWjrdjXcd8bsz4T6weEPmssh4XNnJ3eQexq5,17762299958,50,100,50,0
2021-10-31 1:52:37,7490775,5Fs81HZVvAJBDHxrKVTzVhpwvYZodWCAiapBR6cAajKrYk9d,13806399958,0,100,100,0
2021-10-31 1:52:57,7490778,5Gp7ei2aG9yrmrm1iCkttm3PpGigffJyAE49cPtRXtWSKQJn,13806399958,0,100,100,0
2021-10-31 1:53:13,7490781,5CFgnnj7Bxf3GoavYVvfzxAfK3HaSobaYyA6sUrghBoJzLwL,11482099930,0,100,100,0
2021-10-31 1:53:37,7490785,5CMWZCo44HrGhacpzZ27WGWC9qeyq7iTkjSEFxAftSEcpVYM,10511999930,0,100,100,0
2021-10-31 1:53:49,7490787,5DG8ZgsjxawgQRZQ4f6dMa7abMGkyVxTNA4zqh6HW5Y8hjR5,10831999930,0,0,100,100
2021-10-31 1:54:07,7490790,5C81wwHv1UQhrYtMGQuamxaWuiJ7LtbM1rHqiY94hxKF2mja,11521999930,0,0,100,100
2021-10-31 1:56:31,7490814,5DnNJNahCdZkcWsSMaAcATGnVQJCK2iZdv86dkVKbvXFR1na,11531999930,0,0,100,100
2021-10-31 1:57:49,7490827,5FLpmqJ5jDma8Dt4axN56RAoQQd4qs6ABAZQVNtoKtwwjBCq,11501999930,0,0,100,100
2021-10-31 1:58:07,7490830,5H4Nm3SHt3bZM6wrPJoVGBSK23QtzJZuHNbxWfmeMXMGyLt3,11533099930,0,0,100,100
2021-10-31 1:58:19,7490832,5H1PAtWPX43LamtX2b7dyge7Y9GQ3d5sBzzbJ9X6Fa1YpGDY,11484999930,0,100,100,0
2021-10-31 1:58:49,7490837,5H1PAtWPX43LamtX2b7dyge7Y9GQ3d5sBzzbJ9X6Fa1YpGDY,11484999930,0,100,100,0
2021-10-31 1:59:07,7490840,5EEgCxb1DzztK61jXsFsBH6sj8fUUitxmYsQNX7LjgkFNRpB,11431999930,0,100,100,0
2021-10-31 1:59:07,7490840,5EEgCxb1DzztK61jXsFsBH6sj8fUUitxmYsQNX7LjgkFNRpB,11431999930,0,100,100,0
2021-10-31 1:59:49,7490847,5FxcX9W8qB2W77vVhy1mH3cxZkhEytvPcoFzSQcu7JLjLwH6,11551999930,0,100,100,0
2021-10-31 2:00:07,7490850,5HK2XiGp18u4jZHKWrX7QVNndPw6BWkDbNMzuCpt2cHYz2NN,33749264100,100,100,0,0
2021-10-31 2:00:13,7490851,5FxcX9W8qB2W77vVhy1mH3cxZkhEytvPcoFzSQcu7JLjLwH6,11551999930,0,100,100,0
2021-10-31 2:00:31,7490854,5CyPeVHtcCijhrSuxwSEKGc8ZdzS3ji9yYHk8sqc28Vte5b2,11385999896,0,100,100,0
2021-10-31 2:00:31,7490854,5CyPeVHtcCijhrSuxwSEKGc8ZdzS3ji9yYHk8sqc28Vte5b2,11385999896,0,100,100,0
2021-10-31 2:01:25,7490863,5FPQxAQbW1JnRdkpEpEsj9kX3N6tSm7G9jmM1YnT9AmwtBu5,11476999930,0,100,100,0
2021-10-31 2:01:43,7490866,5HbaQwtRmSsUXHG3DGvGvQjxqgwaS5ngRQe8Zp6wGxC5o6G1,11471999930,0,100,100,0
2021-10-31 2:01:55,7490868,5FeDKYhzi5rLtERjBC5FTRxDLoCo55evPSVsciQDfKWZ6iqz,11566999930,0,100,100,0
2021-10-31 2:02:25,7490873,5FeDKYhzi5rLtERjBC5FTRxDLoCo55evPSVsciQDfKWZ6iqz,11566999930,0,100,100,0
2021-10-31 2:02:37,7490875,5G6qPNbXRQMGYD3EdHbtXNCaVXAnonwALSd42AqhBGfxE78f,11501999930,0,100,100,0
2021-10-31 2:02:49,7490877,5FHR74NrRfeJDRwTpVAgP7vJ9ZVUoyUJCpN12TyauStxHdtv,11571999930,0,100,100,0
2021-10-31 2:03:13,7490881,5EZZCchySZs2U9gudQVTMfZVKoHY7ao4xrkQ4sKkjK3bit9s,11551999930,0,100,100,0
2021-10-31 2:03:25,7490883,5DG47y9ZjHHi4FDR85xggo1r1DTJvh7zfXaGgTKjXRfFJ9hD,11551999930,0,100,100,0
2021-10-31 2:03:43,7490886,5FF65NacpZX9113ygvaoujCSeKdX14ysgm3twSqDZSxQMKhp,11511999930,0,100,100,0
2021-10-31 2:04:13,7490890,5HVnsVbWgVYrKg1GuMRzsiJidqYzmBAFZ2PYuzLPBkNmwkJF,11491999930,0,100,100,0
2021-10-31 2:04:37,7490894,5HVWHh2xKxMsaW8iqSg9vBtKA7Pnsj5z9ABk23rK7V5GqtLE,11571999930,0,100,100,0
2021-10-31 2:04:49,7490896,5Fnev7tuyNTJTPffwEmf4dwQerTZ9Uin5B1ft4nhuaUWEFie,11431999930,0,100,100,0
2021-10-31 2:05:01,7490898,5CfftfP2XfYUwoGEpjpb42s471DQUDep5MpBB6NdhmXGtt2Q,11561999930,0,100,100,0
2021-10-31 2:05:13,7490900,5Ea784CnCwENxdenq4VKEt2JfnSXUyEvc1oeeMADuMY5aXDv,11561999930,0,100,100,0
2021-10-31 2:05:25,7490902,5GGcY6NFCCFqZH2oNQFRsgsoaCBpwyz8vPBycY7YyCmUXDga,11461999930,0,100,100,0
2021-10-31 2:05:43,7490904,5GNLKQMRZMRdQAfC6YtZ6kV95arM2eETL5Mr3iURjcVCzzyp,11521999930,0,100,100,0
2021-10-31 2:05:55,7490906,5GMwdJfcgogJWH2CxE6hBj96jbc3C7bPd6xiudPQTh66RZTC,14821999930,0,100,100,0
